,Latitude,Longitude,Ship heading,Ice drift,Atmospheric pressure,Atmospheric temperature,Wind direction,Wind speed,Divergence rate (ship radar | 10 min^(-1)),Shear rate (ship radar | 10 min^(-1)),Total Deformation rate (ship radar | 10 min^(-1)),Cell area (m)
2020-01-31 20:40:00,87.493294,96.355162,190.753,0.136069,980.5,-14.1,180.0,11.5,-5.5556909439508755e-05,0.0008788045351898501,0.0010777829529359875,906.3849989166733
2020-01-31 20:50:00,87.493658,96.357121,190.738,0.136069,980.3,-14.0,182.0,10.6,-3.1882523016336495e-05,0.0008779661005115383,0.0010642616502084421,906.4086188992853
2020-01-31 21:00:00,87.494002,96.358977,190.714,0.128293,980.0,-13.9,182.0,11.4,-6.0920377932967656e-05,0.0007385311463756537,0.0008984894122294934,906.3730972135719
2020-01-31 21:10:00,87.494327,96.360506,190.694,0.118574,979.7,-13.9,182.0,10.6,-6.783465214197905e-05,0.0010231887889479176,0.0012450795182953037,906.3943405853071
2020-01-31 21:20:00,87.494637,96.362181,190.667,0.106911,979.5,-13.8,184.0,10.5,-3.452272695328884e-05,0.0008871082602245718,0.001074800226772714,906.4111145807127
2020-01-31 21:30:00,87.494924,96.364143,190.638,0.089417,979.4,-13.7,189.0,9.5,-5.237128465543307e-05,0.0009262206443235421,0.0011498574198247932,906.4244853702069
2020-01-31 21:40:00,87.495173,96.366119,190.611,0.085529,979.3,-13.6,189.0,10.2,-2.1735775614040514e-05,0.0009391071889560566,0.0011563130793275935,906.4696124679965
2020-01-31 21:50:00,87.495392,96.368608,190.591,0.097192,979.0,-13.6,182.0,9.7,2.9713739026288047e-05,0.0011485211195700247,0.0014455872360446896,906.708379674491
2020-01-31 22:00:00,87.495609,96.370881,190.577,0.071922,978.8,-13.5,186.0,9.4,0.0003213273547582688,0.001167850634348019,0.0015304114925234647,907.121895730962
2020-01-31 22:10:00,87.495812,96.373212,190.554,0.077754,978.6,-13.5,183.0,9.5,1.1787605247205813e-05,0.0009270810537767097,0.0011377324395411028,907.107568713856
2020-01-31 22:20:00,87.495987,96.375079,190.53,0.060259,978.4,-13.4,184.0,9.3,-2.632505935881021e-05,0.000859892441617676,0.0010343122999934371,907.1170489223204
2020-01-31 22:30:00,87.496147,96.376785,190.505,0.056371,978.2,-13.2,190.0,9.3,-1.1553489899187497e-05,0.0009037897818202591,0.0010704732905222963,907.104343739195
2020-01-31 22:40:00,87.496304,96.378471,190.475,0.064147,978.0,-13.1,187.0,9.0,-6.982472370268591e-05,0.0008117991588108717,0.0009799462014496263,907.0445915931193
2020-01-31 22:50:00,87.496445,96.380036,190.451,0.066091,977.8,-13.0,190.0,8.3,-4.206342450333058e-05,0.0007979816335948348,0.0009657105196940139,907.0366103554143
2020-01-31 23:00:00,87.496578,96.381626,190.423,0.040821,977.7,-12.8,193.0,8.5,-2.5106422671349187e-05,0.0008557649834552957,0.00105671342076476,907.0598313727355
2020-01-31 23:10:00,87.496703,96.383147,190.391,0.05054,977.5,-12.7,194.0,8.1,-4.14144332507595e-05,0.0007217120522327509,0.0008800638746940208,907.0424065002011
2020-01-31 23:20:00,87.496812,96.384548,190.373,0.052484,977.3,-12.5,196.0,7.8,-3.4623449901102616e-05,0.0007527053892154154,0.0009089994238245132,906.9896460485362
2020-01-31 23:30:00,87.496909,96.385822,190.349,0.046652,977.1,-12.4,195.0,7.5,-3.694555551030523e-05,0.0006799704204025851,0.0008136023005171722,906.9717147514681
2020-01-31 23:40:00,87.497,96.387121,190.318,0.034989,976.9,-12.3,190.0,6.9,-4.32303296005197e-05,0.0007380500389057675,0.0008886059900601262,906.93954501871
2020-01-31 23:50:00,87.497081,96.388485,190.289,0.038877,976.6,-12.1,188.0,6.9,,,,
2020-02-01 00:00:00,87.497162,96.389709,190.261,0.048596,976.4,-12.0,189.0,6.8,,,,
2020-02-01 00:10:00,87.497268,96.390698,190.236,0.038877,976.2,-11.9,193.0,6.2,,,,
2020-02-01 00:20:00,87.49732,96.391164,190.213,0.017495,975.9,-11.8,194.0,6.4,,,,
2020-02-01 00:30:00,87.497319,96.391069,190.19,0.007775,975.8,-11.7,197.0,5.8,0.0009268909197932385,0.001872401616089878,0.0025700157234194478,901.9605593579842
2020-02-01 00:40:00,87.497332,96.390586,190.152,0.001944,975.6,-11.6,194.0,4.7,0.0009084752394929133,0.001600982699491429,0.0022411278428595485,903.0738184069445
2020-02-01 00:50:00,87.497295,96.389789,190.108,0.019438,975.5,-11.5,197.0,4.8,0.00032931217083094223,0.0011578304604128247,0.001509298228347237,903.5229377735573
2020-02-01 01:00:00,87.497193,96.389142,190.06,0.046652,975.4,-11.4,199.0,4.7,-4.421250829807178e-05,0.0008940020462693656,0.0010874939875831447,903.4811610856108
2020-02-01 01:10:00,87.497023,96.388808,190.011,0.062203,975.2,-11.4,196.0,4.2,1.034767109339185e-05,0.0009509307977199614,0.0011496757296246365,903.5068026487654
2020-02-01 01:20:00,87.496824,96.388679,189.956,0.087473,975.0,-11.3,197.0,3.7,-4.33326948400127e-05,0.0005799862691320911,0.0007070684922009533,903.5191649669904
2020-02-01 01:30:00,87.496583,96.38821,189.899,0.095248,974.9,-11.6,217.0,2.0,-2.3774676238316164e-05,0.0008070052057642652,0.0009644449542570737,903.520767768052
2020-02-01 01:40:00,87.496286,96.387367,189.848,0.104967,974.8,-11.4,222.0,2.0,-3.209698571730982e-05,0.0006573424026425048,0.0007982502135000652,903.5344528994659
2020-02-01 01:50:00,87.49596,96.385968,189.796,0.139956,974.7,-11.4,298.0,1.3,-4.403890793285831e-05,0.0006869596369369882,0.000829909737323376,903.5343114408954
2020-02-01 02:00:00,87.495532,96.383204,189.742,0.180777,974.6,-11.6,327.0,2.3,-5.073482000831985e-05,0.0008465075635500833,0.0010097572352768644,903.5091522398551
2020-02-01 02:10:00,87.495027,96.379391,189.694,0.211879,974.6,-11.5,342.0,4.2,-5.885492296706242e-05,0.0008354463579301347,0.001007771030717068,903.5074347214081
2020-02-01 02:20:00,87.494429,96.374662,189.628,0.241036,974.6,-11.8,343.0,6.7,-0.00010416253990727977,0.0008813329732540833,0.0010964431630250057,903.473412892094
2020-02-01 02:30:00,87.493725,96.368962,189.574,0.287688,974.7,-16.7,12.0,11.8,-4.449858109536451e-05,0.0008455669611461121,0.0010584408649206936,903.4724560965103
2020-02-01 02:40:00,87.492904,96.36288,189.523,0.340172,974.8,-19.1,8.0,15.9,-7.746896036353655e-05,0.0008753707297309367,0.0010882453189157424,903.4686321885742
2020-02-01 02:50:00,87.491947,96.356418,189.455,0.38488,975.0,-20.6,13.0,14.6,-1.8497315575852545e-05,0.000836898619446079,0.0010415893084055584,903.525803021168
2020-02-01 03:00:00,87.490873,96.349293,189.391,0.427645,975.2,-21.8,15.0,14.6,5.850338052283936e-05,0.0012462534757949678,0.0015609795011685182,903.4779869791264
2020-02-01 03:10:00,87.489699,96.341444,189.319,0.456802,975.4,-22.5,16.0,16.8,-0.00039573454688728905,0.0015021437855177447,0.0019055074431809857,903.2376914357731
2020-02-01 03:20:00,87.488402,96.333268,189.253,0.509286,975.8,-23.3,5.0,16.4,-7.898014026042363e-05,0.0008323369369371816,0.001034633372481099,903.1906753823647
2020-02-01 03:30:00,87.486985,96.325149,189.164,0.538444,976.1,-24.1,5.0,18.3,-1.072462626671479e-05,0.0007053091004556729,0.0008800019790071184,903.2327029357793
2020-02-01 03:40:00,87.485426,96.316563,189.094,0.58704,976.5,-24.5,5.0,16.5,-4.53614256448699e-05,0.0007344413025525535,0.0009110161453913438,903.3033505113648
2020-02-01 03:50:00,87.483791,96.307986,188.998,0.623973,976.9,-25.2,7.0,19.0,-4.501487839418059e-05,0.0008409204076602354,0.0010441489574499255,903.3396743716539
2020-02-01 04:00:00,87.482045,96.299202,188.926,0.658962,977.3,-25.8,5.0,18.4,-8.948440103464835e-05,0.0008589756283951406,0.001064143486372328,903.284484301623
2020-02-01 04:10:00,87.480208,96.290187,188.85,0.688119,977.7,-26.2,8.0,20.3,-6.14540156880249e-05,0.0008699872276294112,0.001084762395088237,903.3028201201988
2020-02-01 04:20:00,87.478282,96.281004,188.772,0.719221,978.1,-26.3,360.0,19.4,-7.528225921474349e-05,0.0008059927559697182,0.0009991102503437072,903.2627473216259
2020-02-01 04:30:00,87.476278,96.271663,188.695,0.760041,978.6,-26.6,358.0,17.1,-6.463925570209859e-05,0.0008754361633406112,0.0010949180666294937,903.2377036996636
2020-02-01 04:40:00,87.474215,96.262085,188.613,0.769761,979.0,-27.1,357.0,19.0,-8.767292611342008e-05,0.0007739102286484678,0.000958638153828002,903.2015798054013
2020-02-01 04:50:00,87.472081,96.252248,188.543,0.800862,979.5,-27.6,357.0,20.1,-5.845989544449452e-05,0.0008556157474076688,0.0010609011306184598,903.1910958513017
2020-02-01 05:00:00,87.469894,96.242207,188.466,0.800862,979.8,-27.8,360.0,20.8,-3.2430482100255265e-05,0.0008220891136563113,0.0010201208801767583,903.2142823564349
2020-02-01 05:10:00,87.46764,96.23186,188.38,0.843627,980.5,-28.1,353.0,19.8,-3.21900566974293e-05,0.0008867510316213507,0.0010979166523721932,903.240381134716
2020-02-01 05:20:00,87.465331,96.221382,188.279,0.859177,981.0,-28.4,353.0,20.4,-7.071397330480684e-05,0.0009593716510404678,0.001186771737292082,903.1928517083329
2020-02-01 05:30:00,87.462982,96.210225,188.207,0.872784,981.3,-28.6,359.0,19.9,-1.2326277030131069e-05,0.0008547390071556667,0.001062518244939372,903.2500910344562
2020-02-01 05:40:00,87.460597,96.198302,188.113,0.89611,981.8,-28.8,352.0,18.3,-5.592401961881707e-05,0.000823549291527352,0.0010108472508270243,903.2167462206353
2020-02-01 05:50:00,87.458179,96.185694,188.039,0.899998,982.1,-29.0,355.0,20.7,1.100753188543202e-05,0.0009244151512467332,0.0011432513878890341,903.2585340455191
2020-02-01 06:00:00,87.455734,96.172675,187.985,0.899998,982.8,-29.1,350.0,17.9,3.115377702752618e-06,0.0009618188494863929,0.001180633731944538,903.3219751149113
2020-02-01 06:10:00,87.453254,96.159247,187.903,0.936931,983.2,-29.4,345.0,18.7,-6.8821258984882885e-06,0.0008568706184711719,0.001066496934798035,903.3686454723696
2020-02-01 06:20:00,87.450764,96.145235,187.796,0.931099,983.5,-29.9,346.0,20.6,0.0002123319464174687,0.001087678030423892,0.0013503462948436466,903.6444574232763
2020-02-01 06:30:00,87.448276,96.130316,187.718,0.925268,983.9,-30.1,349.0,20.9,0.0005126916181921108,0.0014174509531588774,0.0017970775791160652,904.2893715505318
2020-02-01 06:40:00,87.445797,96.11444,187.662,0.931099,984.3,-30.4,347.0,18.1,0.00072862360932815,0.0016499722917916817,0.002102030262623752,905.2518811496997
2020-02-01 06:50:00,87.443331,96.0975,187.584,0.940819,984.6,-30.7,349.0,19.9,0.0006262561224381303,0.0015640168200100866,0.001984785078616702,905.975157195654
2020-02-01 07:00:00,87.44088,96.079818,187.526,0.927212,985.0,-30.9,345.0,19.3,0.0008584897519944207,0.001845960452559415,0.0023273334201326487,907.0839457203573
2020-02-01 07:10:00,87.438463,96.061463,187.48,0.923324,985.4,-31.1,352.0,17.9,0.0006908982707635783,0.0017833378261469073,0.002232702700469696,907.9991943474156
2020-02-01 07:20:00,87.436071,96.042767,187.417,0.905829,985.8,-31.2,341.0,19.2,0.0007426529534335371,0.0017249129321883626,0.0021656378622736637,908.9441827887445
2020-02-01 07:30:00,87.433701,96.023624,187.38,0.901942,986.2,-31.2,344.0,15.3,0.0008329234108704064,0.001831887071012583,0.0023114349328777965,909.9934890675715
2020-02-01 07:40:00,87.431369,96.004334,187.354,0.888335,986.6,-31.4,340.0,18.1,0.0006821284828752527,0.0017662306713743016,0.0022208297089412214,910.8679976729865
2020-02-01 07:50:00,87.429089,95.984675,187.299,0.868896,986.9,-31.6,344.0,20.0,0.0007140830972447523,0.0018402302264137979,0.002268135457856696,911.8272495422532
2020-02-01 08:00:00,87.426881,95.965304,187.228,0.859177,987.3,-31.7,338.0,18.6,0.0008373623226982546,0.002139938339905961,0.0026463824917005788,912.979044297995
2020-02-01 08:10:00,87.424726,95.945995,187.18,0.833907,987.6,-32.1,337.0,18.6,0.0009023934304336052,0.002110220553930954,0.002660703168629596,914.0532985144781
2020-02-01 08:20:00,87.422619,95.926658,187.128,0.808637,987.9,-32.5,340.0,18.1,0.0011036600027787952,0.0023981539703331945,0.0031071037039393343,915.4326089805585
2020-02-01 08:30:00,87.420592,95.906936,187.064,0.789199,988.2,-32.6,344.0,17.9,0.0010956518048191542,0.0020191846833844543,0.00269998729393515,916.75280906332
2020-02-01 08:40:00,87.418614,95.887234,187.038,0.777536,988.4,-32.7,342.0,15.5,0.0010591210478607704,0.0019704750923929108,0.002667153092682822,918.0886305604286
2020-02-01 08:50:00,87.41671,95.867998,186.998,0.744491,988.6,-32.6,344.0,16.7,0.0005678128598118969,0.0015991467688623838,0.002081246340004974,918.9214251530091
2020-02-01 09:00:00,87.414848,95.848827,186.944,0.726996,989.1,-32.7,339.0,14.7,0.0006953566076712595,0.0014365236532808269,0.0019729598855789646,919.6743097246584
2020-02-01 09:10:00,87.413086,95.829516,186.922,0.690063,989.4,-32.6,336.0,16.3,0.0007251777302174408,0.0015477697165596608,0.0021039794649276157,920.5816243407108
2020-02-01 09:20:00,87.411407,95.811168,186.878,0.658962,989.7,-32.6,334.0,16.2,0.0004314240034758179,0.0014168806318607971,0.0017862773071031812,921.2500478371018
2020-02-01 09:30:00,87.409804,95.794034,186.811,0.62786,990.1,-32.8,336.0,14.8,0.00023643121568705234,0.0013771242359632502,0.0017100312416825027,921.5908301012212
2020-02-01 09:40:00,87.40826,95.778235,186.806,0.592871,990.4,-33.0,337.0,16.9,0.00014981152652346032,0.001268020284713208,0.0015774436939320234,921.8918689759088
2020-02-01 09:50:00,87.406773,95.763065,186.779,0.575377,990.7,-33.2,337.0,14.9,7.580616180156771e-05,0.0010871454379810328,0.0013541211323994417,922.1142112449284
2020-02-01 10:00:00,87.405345,95.748959,186.776,0.573433,991.0,-33.3,338.0,16.3,-5.873726411377907e-05,0.0008394554662568359,0.0010557409213535899,922.1883193142652
2020-02-01 10:10:00,87.403972,95.735432,186.768,0.46069,991.2,-33.6,335.0,14.6,1.3406081453255243e-05,0.0008527824239921974,0.00106209600858044,922.3613941541422
2020-02-01 10:20:00,87.402628,95.722197,186.811,0.520949,991.4,-33.6,338.0,16.1,-5.3347510648643964e-05,0.0008028656226753374,0.0010111750902712813,922.4028117977007
2020-02-01 10:30:00,87.401375,95.709917,186.809,0.466522,991.7,-33.3,334.0,15.2,-1.13033126758776e-05,0.0013668442805537168,0.0016773521835223941,922.8562729406694
2020-02-01 10:40:00,87.400248,95.699752,186.774,0.427645,992.1,-33.6,339.0,15.2,8.704936418481109e-06,0.001072848840381399,0.001348507385768842,923.0756732168061
2020-02-01 10:50:00,87.399166,95.690777,186.798,0.423757,992.5,-33.8,333.0,14.6,-0.00020057920043252539,0.0011249894442468809,0.0014018714445947471,923.0696746708783
2020-02-01 11:00:00,87.398091,95.682003,186.804,0.398487,992.6,-33.9,333.0,14.1,-0.00046129964808272304,0.0011119155330711655,0.001439192314055713,922.6523367361516
2020-02-01 11:10:00,87.397083,95.674156,186.826,0.367386,992.8,-34.1,332.0,11.9,-0.00038171860890672416,0.0010205240294803978,0.0012938829780745839,922.3361535751809
2020-02-01 11:20:00,87.39616,95.667107,186.824,0.363498,993.2,-34.3,329.0,12.2,-0.001064140466647678,0.00218476375190372,0.0028271255829923564,921.3048376383309
2020-02-01 11:30:00,87.395227,95.661718,186.794,0.342116,993.4,-34.3,332.0,12.2,-0.0012495703959216392,0.0026751480419900295,0.0034604162850423556,920.0963999341968
2020-02-01 11:40:00,87.394342,95.65875,186.785,0.309071,994.0,-34.4,327.0,13.0,-0.0015809005350259713,0.0038455050722361805,0.004789724214199941,918.4506260082235
2020-02-01 11:50:00,87.393439,95.65728,186.703,0.326565,994.4,-34.5,327.0,12.7,-0.0006726509811041577,0.003696739055818725,0.004440467481025519,917.9403846131914
2020-02-01 12:00:00,87.392639,95.657275,186.733,0.285744,994.5,-34.7,329.0,13.0,-0.0007482470670548276,0.002002991692567798,0.002425135207594385,917.2364116129937
2020-02-01 12:10:00,87.391803,95.657363,186.783,0.297408,994.7,-34.8,327.0,13.7,-0.00041361826881613833,0.0010535346515088253,0.001322870345407157,916.8045215821733
2020-02-01 12:20:00,87.390991,95.658117,186.811,0.289632,994.9,-35.0,326.0,12.5,-0.0001375888531733555,0.0008459435434206731,0.0010364597557581047,916.7151550237081
2020-02-01 12:30:00,87.390176,95.659567,186.841,0.299351,994.9,-35.3,329.0,13.2,8.301151461498788e-05,0.001124533060655742,0.001365599514720005,916.8306668159829
2020-02-01 12:40:00,87.389363,95.661523,186.869,0.295464,995.2,-35.2,329.0,11.5,-2.9362772575428614e-05,0.0008268519835819509,0.0010344689913943386,916.9378689355481
2020-02-01 12:50:00,87.388566,95.664227,186.88,0.299351,995.4,-35.3,333.0,12.7,0.0001298318977411089,0.0015450935211801004,0.0018411704750648657,917.4554348442297
2020-02-01 13:00:00,87.387793,95.667849,186.905,0.277969,995.6,-35.4,333.0,13.1,-4.9761320881381816e-05,0.000928522687615694,0.001108430068236233,917.6182517790606
2020-02-01 13:10:00,87.387054,95.672621,186.94,0.283801,996.1,-35.6,325.0,12.9,-5.8888874682439037e-05,0.0005964120589098922,0.0007416320930943459,917.607966985822
2020-02-01 13:20:00,87.386272,95.677402,186.983,0.279913,996.2,-35.7,330.0,13.2,-2.2866644469138023e-05,0.0006509531933329498,0.0008021995052864301,917.6306539659394
2020-02-01 13:30:00,87.385486,95.683014,186.996,0.307127,996.2,-35.7,333.0,13.3,-7.803695967703942e-06,0.0003848455688968001,0.00047911169985073184,917.6514848923208
2020-02-01 13:40:00,87.384687,95.689134,187.007,0.311014,996.7,-35.8,325.0,10.3,-2.6671463963338014e-05,0.0006607342057518404,0.0008016076759214064,917.6406200474214
2020-02-01 13:50:00,87.383863,95.695606,187.044,0.309071,997.1,-36.0,320.0,11.1,4.316002664449726e-06,0.0007123920107535848,0.000871371690537522,917.6849592745823
2020-02-01 14:00:00,87.383043,95.70281,187.08,0.31879,997.1,-36.3,322.0,11.4,-9.672111351302475e-06,0.0005437537586981263,0.0006666732169881492,917.728677669619
2020-02-01 14:10:00,87.382225,95.710356,187.119,0.322677,997.3,-36.5,324.0,12.7,-2.8812451795904455e-05,0.0006904097945028652,0.0008330371409385149,917.7209172162729
2020-02-01 14:20:00,87.381386,95.718188,187.139,0.340172,997.6,-36.5,318.0,10.3,-1.4448746529196253e-05,0.000522471380177514,0.0006354953014878921,917.7280924586915
2020-02-01 14:30:00,87.380537,95.726416,187.16,0.338228,997.7,-36.7,323.0,10.4,2.5541717791814584e-05,0.0007580623556862287,0.0009294016849636749,917.7575579124376
2020-02-01 14:40:00,87.379655,95.734702,187.19,0.34406,997.8,-36.9,326.0,12.1,-9.326601569016264e-06,0.0007150840787328511,0.000880516899677029,917.7435029352167
2020-02-01 14:50:00,87.378725,95.742742,187.231,0.367386,998.0,-37.1,325.0,11.1,8.481617879287156e-06,0.000732650448330368,0.0009094753764509712,917.7584693501466
2020-02-01 15:00:00,87.377783,95.7506,187.242,0.367386,998.1,-37.1,326.0,11.7,-1.6759748777274966e-05,0.0006233538513845266,0.0007702334204473677,917.7225037971465
2020-02-01 15:10:00,87.376807,95.758405,187.257,0.377105,998.2,-37.1,329.0,10.1,1.4662865613872208e-05,0.0006556860565819934,0.000804111861391063,917.6996923233339
2020-02-01 15:20:00,87.37581,95.766213,187.27,0.388768,998.4,-37.3,327.0,9.8,-3.274306097250052e-05,0.0006170289634866993,0.0007536518566080279,917.6758367352198
2020-02-01 15:30:00,87.374791,95.77431,187.279,0.404319,998.5,-37.3,326.0,9.2,-1.8549391550759878e-05,0.0005965273596895605,0.0007416204947223421,917.6925636897715
2020-02-01 15:40:00,87.373727,95.7828,187.292,0.41015,998.6,-37.4,329.0,9.9,-4.350161161132078e-05,0.0008714125551205524,0.0010559144768503765,917.6999761259635
2020-02-01 15:50:00,87.372645,95.791576,187.306,0.415982,998.8,-37.5,328.0,11.0,-3.3503324274418726e-05,0.000820889402953545,0.0009920777416330827,917.7353558698956
2020-02-01 16:00:00,87.371524,95.800114,187.312,0.433476,998.9,-37.6,327.0,9.8,-2.6204646216722198e-05,0.00033545542266352795,0.00040257834568483997,917.7503751347217
2020-02-01 16:10:00,87.37036,95.808123,187.319,0.450971,999.0,-37.7,332.0,9.6,-2.7115875951595774e-05,0.0008336657090267537,0.0010088491066196326,917.7765323639484
2020-02-01 16:20:00,87.369172,95.81609,187.319,0.449027,999.2,-37.6,329.0,7.8,-3.325315698608261e-05,0.00042512871824452797,0.0005167272601390674,917.7621969130179
2020-02-01 16:30:00,87.367976,95.823782,187.317,0.449027,999.5,-37.8,327.0,9.4,-9.465274259148034e-06,0.0009113519572065873,0.0010989885656236791,917.7669272245212
2020-02-01 16:40:00,87.366771,95.831024,187.309,0.449027,999.7,-37.8,327.0,8.7,-1.8715905051105e-05,0.00081245353836045,0.0009761143368310531,917.7798316291388
2020-02-01 16:50:00,87.365572,95.83793,187.294,0.454859,999.7,-37.8,329.0,9.6,-1.7757031014976292e-05,0.00047318961353624687,0.0005737642539601788,917.8242577665786
2020-02-01 17:00:00,87.364371,95.843913,187.289,0.449027,1000.0,-37.8,322.0,8.5,-3.84261302581482e-05,0.0006900948583611315,0.0008381799085217458,917.7647023012406
2020-02-01 17:10:00,87.363168,95.849111,187.279,0.433476,1000.2,-38.0,319.0,8.8,-6.534675791233052e-06,0.00046559822533609663,0.0005690902605236836,917.7772519962629
2020-02-01 17:20:00,87.36198,95.853604,187.277,0.431532,1000.1,-38.0,329.0,8.8,-7.493011684245548e-06,0.0005446374357641578,0.0006661034820288936,917.7809580686218
2020-02-01 17:30:00,87.360796,95.857283,187.27,0.43542,1000.4,-38.1,327.0,8.9,-2.072702198715106e-05,0.0006070728482101005,0.00073688056477648,917.8097568426456
2020-02-01 17:40:00,87.359629,95.860183,187.266,0.423757,1000.4,-38.2,330.0,8.2,-8.671519092374794e-06,0.00040762532751060924,0.0004919734421820004,917.8343750450372
2020-02-01 17:50:00,87.35848,95.86248,187.263,0.414038,1000.5,-38.2,330.0,8.4,-3.479797097029389e-05,0.0007329350578936763,0.0008716606365860672,917.8273932153221
2020-02-01 18:00:00,87.357348,95.864362,187.27,0.404319,1000.8,-38.2,327.0,7.3,-2.6091517169929753e-05,0.00040055114035575964,0.00047642072448944817,917.8197406997648
2020-02-01 18:10:00,87.356224,95.865492,187.272,0.400431,1000.9,-38.2,324.0,7.5,-3.8313220633600986e-05,0.0006144869598035272,0.0007397562148759912,917.8375499110111
2020-02-01 18:20:00,87.355127,95.865967,187.264,0.390712,1001.0,-38.1,324.0,7.3,-9.34310314267471e-06,0.0005295660938455235,0.0006421042794467145,917.8878498386497
2020-02-01 18:30:00,87.354045,95.86566,187.258,0.392656,1001.0,-38.0,332.0,7.6,-4.000397218715464e-05,0.0005448011800396663,0.0006604253388630667,917.8781912117544
2020-02-01 18:40:00,87.352985,95.864557,187.251,0.379049,1001.2,-38.0,326.0,7.2,-2.261065125334358e-05,0.0005269484708696771,0.000641302772372334,917.8808007108802
2020-02-01 18:50:00,87.351949,95.862838,187.252,0.380993,1001.1,-38.0,331.0,7.5,-2.7715766896060983e-05,0.0006669014080713871,0.0007974391702028007,917.9062843302077
2020-02-01 19:00:00,87.350947,95.86056,187.251,0.35961,1001.1,-37.9,335.0,7.3,-3.6654128786031954e-05,0.0005739029516850206,0.0006949436372793114,917.9104263938868
2020-02-01 19:10:00,87.34998,95.857513,187.255,0.34406,1001.4,-37.9,326.0,6.0,-2.6191121140970038e-05,0.0007658268660514306,0.0009162775914056293,917.9381748290854
2020-02-01 19:20:00,87.349043,95.853863,187.257,0.340172,1001.4,-37.9,325.0,5.9,-2.6660088908713297e-05,0.0004807731266197046,0.0005869844012177355,917.9517375749557
2020-02-01 19:30:00,87.348147,95.849821,187.251,0.33434,1001.5,-37.9,332.0,6.4,-3.790272142886811e-05,0.0006739562006738674,0.000816383571581664,917.98634628069
2020-02-01 19:40:00,87.347295,95.845039,187.24,0.314902,1001.4,-37.8,338.0,5.8,-3.640651149844332e-05,0.0007044110705176545,0.0008417546575254872,917.9699432803196
2020-02-01 19:50:00,87.346482,95.839737,187.24,0.297408,1001.4,-37.8,336.0,5.8,-2.605673271419226e-05,0.00043049007734910017,0.000515405527335411,917.971337432229
2020-02-01 20:00:00,87.345709,95.833737,187.245,0.289632,1001.7,-37.7,333.0,5.8,-2.327969534662814e-05,0.0005962019719315039,0.0007163422715310571,917.9861979622449
2020-02-01 20:10:00,87.344985,95.827341,187.248,0.264362,1001.9,-37.7,332.0,5.3,-4.212559654275737e-05,0.0005326170331948886,0.0006413675040039425,917.9661451997714
2020-02-01 20:20:00,87.3443,95.820478,187.263,0.272138,1001.9,-37.6,324.0,5.1,-3.529635088086644e-05,0.0003670149042336317,0.0004389070528146411,917.9406288734497
2020-02-01 20:30:00,87.343657,95.813607,187.282,0.254643,1001.9,-37.6,337.0,5.6,3.1314779181636414e-06,0.0007673298076574186,0.0009323737994881637,917.9783997850236
2020-02-01 20:40:00,87.343064,95.806487,187.291,0.241036,1002.0,-37.6,332.0,5.1,-2.707888088475763e-05,0.0006095417321809986,0.0007265124710421193,917.949615979227
2020-02-01 20:50:00,87.342533,95.799394,187.304,0.21771,1002.1,-37.6,326.0,5.0,-2.5746339386295638e-05,0.00031012540513437035,0.0003766548931556475,917.9694706424542
2020-02-01 21:00:00,87.342033,95.792181,187.32,0.221598,1002.0,-37.6,332.0,5.4,-5.7156794333112374e-05,0.0006494396681029753,0.000772400906975133,917.9390233045598
2020-02-01 21:10:00,87.341589,95.785079,187.333,0.19244,1002.0,-37.6,337.0,5.4,-3.127296524128953e-05,0.000715430549592309,0.0008686593057029435,917.9413509014704
2020-02-01 21:20:00,87.341192,95.777919,187.35,0.182721,1002.0,-37.6,340.0,5.2,-4.12637226045577e-05,0.0004339721303184564,0.0005197080055927546,917.9404635949694
2020-02-01 21:30:00,87.34083,95.770703,187.365,0.176889,1002.2,-37.6,341.0,5.1,-3.7061928994018786e-05,0.0005558481659742795,0.0006651135546293168,917.9303850899238
2020-02-01 21:40:00,87.340498,95.763778,187.387,0.159395,1002.1,-37.6,344.0,5.3,-2.6512595635084162e-05,0.0006432598310163938,0.0007759802302661039,917.9544940016611
2020-02-01 21:50:00,87.340207,95.756772,187.416,0.139956,1002.2,-37.7,328.0,3.7,-4.255516717674312e-05,0.0004399435458986519,0.0005287016279984834,917.9689359661911
2020-02-01 22:00:00,87.339958,95.749919,187.444,0.136069,1002.3,-37.7,332.0,3.9,1.9585911188096632e-07,0.0007013259955601229,0.0008492383203070772,917.9913448470079
2020-02-01 22:10:00,87.339766,95.743318,187.463,0.114687,1002.3,-37.7,340.0,4.4,-8.848819009536869e-06,0.0006894380965521066,0.0008338872472454685,918.0247677648856
2020-02-01 22:20:00,87.339615,95.736851,187.483,0.103024,1002.3,-37.6,342.0,4.3,-2.0656058345734585e-05,0.0005350548892097357,0.0006455176372718402,918.0450976742848
2020-02-01 22:30:00,87.339505,95.730813,187.502,0.103024,1002.4,-37.6,344.0,4.7,-3.708126683230965e-05,0.0007037509432084231,0.0008544343031443745,918.0399933690504
2020-02-01 22:40:00,87.339425,95.725155,187.519,0.103024,1002.4,-37.6,347.0,5.3,-1.252765426445024e-05,0.0005413293548935383,0.0006551753356554916,918.070901866722
2020-02-01 22:50:00,87.339366,95.719583,187.537,0.083585,1002.5,-37.6,348.0,5.4,-2.0397028746143894e-05,0.0006503835938355541,0.0007760866516487299,918.1133160678582
