datetime,divergence,vorticity,pure_shear,normal_shear,maximum_shear_strain_rate,total_deformation,area,uncertainty_area,uncertainty_divergence,uncertainty_vorticity,uncertainty_shear,uncertainty_total,shape_flag
2020-01-25 13:00:00,-4.461903767409329e-08,-5.4729589977462593e-08,-9.631418082738588e-09,2.5683256306228486e-07,2.570130923969186e-07,2.6085740968274063e-07,781395955.2202883,400586.51342031435,1.4389336156320092e-09,1.1780014233532051e-09,1.4386003656608655e-09,1.4316497290008388e-09,1.0
2020-01-25 13:30:00,7.871895461487683e-08,2.3283125404382913e-07,1.0822088567776986e-07,2.60588534860265e-07,2.8216687367141536e-07,2.9294166383967903e-07,781309639.4644151,400607.7510645452,1.537545450277389e-09,1.217062590842232e-09,1.4947194421420133e-09,1.4764200578125782e-09,1.0
2020-01-25 14:00:00,1.6792712091766838e-07,2.7109495266436954e-07,1.136247938123548e-07,2.1372857134853436e-07,2.420547375689757e-07,2.9460144928238715e-07,781630873.3863449,400725.4164046524,1.5080165312867663e-09,1.2095862883194357e-09,1.4475511281035597e-09,1.3747573511211948e-09,1.0
2020-01-25 14:30:00,8.314146654058376e-08,1.340806784443166e-07,1.7162498047137885e-08,2.1870748202751952e-07,2.1937983962533062e-07,2.346060900585379e-07,781811075.9485855,400800.70832018147,1.4461258889268164e-09,1.2106953522497594e-09,1.4448016831183516e-09,1.417524681670844e-09,1.0
2020-01-25 15:00:00,2.990632879510999e-08,2.4330767957534506e-09,-7.301853931211475e-08,2.954897860116092e-07,3.043779241674098e-07,3.058436025527797e-07,781879099.1374526,400855.9159316639,1.4998295005335185e-09,1.2822079218035092e-09,1.4881688022629685e-09,1.48633464529942e-09,1.0
2020-01-25 15:30:00,8.088033092395991e-08,-1.0303424787804236e-07,-5.92698612486289e-08,2.9390256433989875e-07,2.9981933523040177e-07,3.105370536801837e-07,781900238.82374,400914.8309024104,1.5368284013594408e-09,1.3595521010045089e-09,1.5302861859330498e-09,1.5193110408359798e-09,1.0
2020-01-25 16:00:00,1.243212423120263e-07,6.705978981680607e-08,3.147308671102258e-08,3.4967530113475415e-07,3.5108883692137027e-07,3.724501882142175e-07,782120785.8129201,401008.6252376358,1.5872263997725783e-09,1.366873494700789e-09,1.5855776857336304e-09,1.5627260394096515e-09,1.0
2020-01-25 16:30:00,1.0663972343771921e-07,3.0445591727712067e-07,5.794015104912256e-08,4.6741123875787523e-07,4.7098866994946554e-07,4.829102999891801e-07,782271738.6359615,401117.34308946825,1.623732902079334e-09,1.3676101919164956e-09,1.6201586406293189e-09,1.6087629860404392e-09,1.0
2020-01-25 17:00:00,1.5238229514165446e-07,3.719807820806685e-07,4.629412485322918e-08,4.897616737759319e-07,4.919447561421187e-07,5.150048611113947e-07,782439634.2362294,401233.84948302753,1.6363023424942082e-09,1.4215781440712998e-09,1.6345246239037852e-09,1.6170020677532455e-09,1.0
2020-01-25 17:30:00,1.7256228320389947e-07,3.3579223153173807e-07,1.505712372961385e-08,4.2730303228718325e-07,4.275682382694375e-07,4.6107736873693257e-07,782727529.625956,401384.9990811341,1.653317279985922e-09,1.5088381486038283e-09,1.653145924581465e-09,1.633700648026448e-09,1.0
2020-01-25 18:00:00,1.5538008898136224e-07,3.410898747163003e-07,3.231368521387233e-08,4.293447902609514e-07,4.3055908209712817e-07,4.577380203000157e-07,782956038.858675,401498.29103419627,1.6778973911150326e-09,1.6296743523798637e-09,1.6776296527702542e-09,1.6721739821711117e-09,1.0
2020-01-25 18:30:00,1.230601857233833e-07,4.6660390618946946e-07,1.3964675901444536e-07,5.42114761699644e-07,5.598121400576272e-07,5.731783679328573e-07,783192709.2878065,401637.09217199055,1.750231445971492e-09,1.7698946755723118e-09,1.7514614658050534e-09,1.7523154110474233e-09,1.0
2020-01-25 19:00:00,8.664982698423513e-08,4.557717606952316e-07,1.8746074998399537e-07,5.295410173726214e-07,5.617430211979433e-07,5.683866768151686e-07,783324702.6497235,401760.16751535557,1.8292617058863782e-09,1.886279981166231e-09,1.8356991312305666e-09,1.8368904700000075e-09,1.0
