datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-28 08:00:00,212885.72063,216952.01184,10.0,90.54201,87.19465,212885.38495930607,216951.7045504739,-0.0004370853746998667,-0.025302497463615306,0.025306272375066136
2020-01-28 09:00:00,212872.72822,216846.29991,10.0,90.52979,87.19543,212872.42516119737,216845.96380071776,-0.00015799932878306005,-0.035077123870550064,0.035077479710175996
2020-01-28 10:00:00,212884.2091,216699.08628,10.0,90.5088,87.19632,212884.24736413884,216699.14925860593,-0.001555168715854557,-0.043632250759910673,0.04365995712446931
2020-01-28 11:00:00,212861.11803,216531.72064,10.0,90.48977,87.19757,212861.22794644322,216531.8115952464,-0.006571949515790846,-0.048848501199200756,0.049288605071014346
2020-01-28 12:00:00,212837.02945,216347.54423,10.0,90.46864,87.19894,212836.92932762514,216347.4400499717,-0.007574342964993169,-0.05252294675635009,0.05306628503411302
2020-01-28 13:00:00,212806.75233,216153.70006,10.0,90.44704,87.20041,212806.69267709527,216153.64637860068,-0.013061511999735053,-0.05220525626638846,0.05381442072120181
2020-01-28 14:00:00,212743.17856,215971.85224,10.0,90.43149,87.20202,212742.88644122705,215971.5622048537,-0.018151859505422988,-0.0486820069480786,0.051956017976721315
2020-01-28 15:00:00,212675.90374,215803.04138,10.0,90.41815,87.20356,212675.99928865622,215803.1359285745,-0.013447792004497186,-0.04170063657823549,0.04381536489436429
2020-01-28 16:00:00,212645.74941,215671.03305,10.0,90.40468,87.20462,212646.06233879467,215671.3176214904,-0.0035556551448462414,-0.036451711343328905,0.036624717655791485
2020-01-28 17:00:00,212650.10748,215540.38225,10.0,90.38674,87.20545,212650.39857161333,215540.68360690254,0.0029688235791723453,-0.03761176583959039,0.03772875353117869
2020-01-28 18:00:00,212667.64795,215400.70683,10.0,90.36581,87.20626,212667.4378685647,215400.51290744534,0.006710250349844703,-0.0417443408307372,0.04228022529682575
2020-01-28 19:00:00,212698.37721,215239.79112,10.0,90.34026,87.20711,212698.7123741322,215240.12435292124,0.007505228172853498,-0.05101765433544238,0.051566748043843876
2020-01-28 20:00:00,212721.4117,215033.13917,10.0,90.30964,87.20832,212721.47551140925,215033.18579623016,0.008567445847495239,-0.060782012978322905,0.06138284964097689
2020-01-28 21:00:00,212760.46093,214802.57224,10.0,90.27365,87.20958,212760.39798423418,214802.4938594773,0.01186756604052789,-0.06875606999797229,0.06977274743975871
2020-01-28 22:00:00,212807.11389,214538.33293,10.0,90.23211,87.21101,212806.92198690106,214538.14209224476,0.01237752022353056,-0.07631506798450169,0.0773123056722733
2020-01-28 23:00:00,212849.4437,214252.9175,10.0,90.18828,87.2126,212849.5161298436,214253.0253699889,0.01412619380391536,-0.0725976704007068,0.07395925296401687
2020-01-29 00:00:00,212908.90149,214015.68711,10.0,90.14854,87.21377,212908.63058228925,214015.43886535967,0.013150191144704877,-0.0644667731175812,0.06579431862506036
